state_code,state_name,district_code,district_name,ngdp_code,parameter,census_1970,census_1980,census_1991,census_2000,census_2010,census_2020
12,Sabah,24,Tongod,1224,Pop_ReligionChristian,..,..,..,16461,18984,19740
12,Sabah,24,Tongod,1224,Pop_ReligionBuddha,..,..,..,127,227,164
12,Sabah,24,Tongod,1224,Pop_ReligionHindu,..,..,..,3,24,148
12,Sabah,24,Tongod,1224,Pop_ReligionOthers,..,..,..,16,6,8
12,Sabah,24,Tongod,1224,Pop_ReligionNoReligionUnknown,..,..,..,62,2128,19
12,Sabah,24,Tongod,1224,LandAreaKm2,..,..,..,..,..,10053.6
12,Sabah,24,Tongod,1224,Pop_Density,..,..,..,..,..,4.2514124293785311
12,Sabah,24,Tongod,1224,Pop_StrataUrban,..,..,..,0,0,0
12,Sabah,24,Tongod,1224,Pop_StrataRural,..,..,..,23730,35341,42742
12,Sabah,25,Putatan,1225,Pop_GenderTotal,..,..,..,..,54733,68811
12,Sabah,25,Putatan,1225,Pop_GenderMale,..,..,..,..,28594,35590
12,Sabah,25,Putatan,1225,Pop_GenderFemale,..,..,..,..,26139,33221
12,Sabah,25,Putatan,1225,Pop_CitizenshipCitizen,..,..,..,..,51123,63490
12,Sabah,25,Putatan,1225,Pop_CitizenshipNon-citizen,..,..,..,..,3610,5321
12,Sabah,25,Putatan,1225,AnnualPopGrowthRate_Average,..,..,..,..,..,2.2889679768249804
12,Sabah,25,Putatan,1225,Pop_EthnicMalay,..,..,..,..,12152,13363
12,Sabah,25,Putatan,1225,Pop_EthnicOtherBumi,..,..,..,..,33871,44825
12,Sabah,25,Putatan,1225,Pop_EthnicChinese,..,..,..,..,2887,3955
12,Sabah,25,Putatan,1225,Pop_EthnicIndian,..,..,..,..,319,294
12,Sabah,25,Putatan,1225,Pop_EthnicOther,..,..,..,..,1894,1053
12,Sabah,25,Putatan,1225,Pop_AgeGroup0014,..,..,..,..,17053,237276
12,Sabah,25,Putatan,1225,Pop_AgeGroup1564,..,..,..,..,36373,41581
12,Sabah,25,Putatan,1225,Pop_AgeGroup65++,..,..,..,..,1307,3504
12,Sabah,25,Putatan,1225,Pop_MaritalNeverMarried,..,..,..,..,14145,18981
12,Sabah,25,Putatan,1225,Pop_MaritalMarried,..,..,..,..,22198,29006
12,Sabah,25,Putatan,1225,Pop_MaritalWiddowed,..,..,..,..,910,1500
12,Sabah,25,Putatan,1225,Pop_MaritalDivorcedSeparated,..,..,..,..,427,985
12,Sabah,25,Putatan,1225,Pop_ReligionIslam,..,..,..,..,40475,54835
12,Sabah,25,Putatan,1225,Pop_ReligionChristian,..,..,..,..,8846,11866
12,Sabah,25,Putatan,1225,Pop_ReligionBuddha,..,..,..,..,1596,1893
12,Sabah,25,Putatan,1225,Pop_ReligionHindu,..,..,..,..,69,86
12,Sabah,25,Putatan,1225,Pop_ReligionOthers,..,..,..,..,76,51
12,Sabah,25,Putatan,1225,Pop_ReligionNoReligionUnknown,..,..,..,..,3671,80
12,Sabah,25,Putatan,1225,LandAreaKm2,..,..,..,..,..,40.42
12,Sabah,25,Putatan,1225,Pop_Density,..,..,..,..,..,1702.3998020781789
12,Sabah,25,Putatan,1225,Pop_StrataUrban,..,..,..,..,54733,68811
12,Sabah,25,Putatan,1225,Pop_StrataRural,..,..,..,..,0,0
12,Sabah,26,Telupid,1226,Pop_GenderTotal,..,..,..,..,..,29241
12,Sabah,26,Telupid,1226,Pop_GenderMale,..,..,..,..,..,15992
12,Sabah,26,Telupid,1226,Pop_GenderFemale,..,..,..,..,..,13249
12,Sabah,26,Telupid,1226,Pop_CitizenshipCitizen,..,..,..,..,..,17833
12,Sabah,26,Telupid,1226,Pop_CitizenshipNon-citizen,..,..,..,..,..,11408
12,Sabah,26,Telupid,1226,AnnualPopGrowthRate_Average,..,..,..,..,..,..
12,Sabah,26,Telupid,1226,Pop_EthnicMalay,..,106669,..,..,..,436
12,Sabah,26,Telupid,1226,Pop_EthnicOtherBumi,..,53753,..,..,..,16601
12,Sabah,26,Telupid,1226,Pop_EthnicChinese,..,..,..,..,..,145
12,Sabah,26,Telupid,1226,Pop_EthnicIndian,..,..,..,..,..,87
12,Sabah,26,Telupid,1226,Pop_EthnicOther,..,..,..,..,..,564
12,Sabah,26,Telupid,1226,Pop_AgeGroup0014,..,..,..,..,..,6861
12,Sabah,26,Telupid,1226,Pop_AgeGroup1564,..,..,..,..,..,20958
12,Sabah,26,Telupid,1226,Pop_AgeGroup65++,..,..,..,..,..,1422
12,Sabah,26,Telupid,1226,Pop_MaritalNeverMarried,..,..,..,..,..,8314
12,Sabah,26,Telupid,1226,Pop_MaritalMarried,..,..,..,..,..,11281
12,Sabah,26,Telupid,1226,Pop_MaritalWiddowed,..,..,..,..,..,354
12,Sabah,26,Telupid,1226,Pop_MaritalDivorcedSeparated,..,..,..,..,..,235
12,Sabah,26,Telupid,1226,Pop_ReligionIslam,..,..,..,..,..,15754
12,Sabah,26,Telupid,1226,Pop_ReligionChristian,..,..,..,..,..,13383
12,Sabah,26,Telupid,1226,Pop_ReligionBuddha,..,..,..,..,..,54
12,Sabah,26,Telupid,1226,Pop_ReligionHindu,..,..,..,..,..,23
12,Sabah,26,Telupid,1226,Pop_ReligionOthers,..,..,..,..,..,.
12,Sabah,26,Telupid,1226,Pop_ReligionNoReligionUnknown,..,..,..,..,..,27
12,Sabah,26,Telupid,1226,LandAreaKm2,..,..,..,..,..,2210.25
12,Sabah,26,Telupid,1226,Pop_Density,..,..,..,..,..,13.229725144214456
12,Sabah,26,Telupid,1226,Pop_StrataUrban,..,..,..,..,..,0
12,Sabah,26,Telupid,1226,Pop_StrataRural,..,..,..,..,..,29241
12,Sabah,27,Kalabakan,1227,Pop_GenderTotal,..,..,..,..,..,48195
12,Sabah,27,Kalabakan,1227,Pop_GenderMale,..,..,..,..,..,26503
12,Sabah,27,Kalabakan,1227,Pop_GenderFemale,..,..,..,..,..,21692
12,Sabah,27,Kalabakan,1227,Pop_CitizenshipCitizen,..,..,..,..,..,17550
12,Sabah,27,Kalabakan,1227,Pop_CitizenshipNon-citizen,..,..,..,..,..,30645
12,Sabah,27,Kalabakan,1227,AnnualPopGrowthRate_Average,..,..,..,..,..,..
12,Sabah,27,Kalabakan,1227,Pop_EthnicMalay,..,2531,..,..,..,465
12,Sabah,27,Kalabakan,1227,Pop_EthnicOtherBumi,..,20886,..,..,..,16808
12,Sabah,27,Kalabakan,1227,Pop_EthnicChinese,..,..,..,..,..,73
12,Sabah,27,Kalabakan,1227,Pop_EthnicIndian,..,..,..,..,..,5
12,Sabah,27,Kalabakan,1227,Pop_EthnicOther,..,..,..,..,..,199
12,Sabah,27,Kalabakan,1227,Pop_AgeGroup0014,..,..,..,..,..,9866
12,Sabah,27,Kalabakan,1227,Pop_AgeGroup1564,..,..,..,..,..,36513
12,Sabah,27,Kalabakan,1227,Pop_AgeGroup65++,..,..,..,..,..,1816
12,Sabah,27,Kalabakan,1227,Pop_MaritalNeverMarried,..,..,..,..,..,9510
12,Sabah,27,Kalabakan,1227,Pop_MaritalMarried,..,..,..,..,..,20353
12,Sabah,27,Kalabakan,1227,Pop_MaritalWiddowed,..,..,..,..,..,919
12,Sabah,27,Kalabakan,1227,Pop_MaritalDivorcedSeparated,..,..,..,..,..,359
12,Sabah,27,Kalabakan,1227,Pop_ReligionIslam,..,..,..,..,..,44363
12,Sabah,27,Kalabakan,1227,Pop_ReligionChristian,..,..,..,..,..,3594
12,Sabah,27,Kalabakan,1227,Pop_ReligionBuddha,..,..,..,..,..,30
12,Sabah,27,Kalabakan,1227,Pop_ReligionHindu,..,..,..,..,..,66
12,Sabah,27,Kalabakan,1227,Pop_ReligionOthers,..,..,..,..,..,1
12,Sabah,27,Kalabakan,1227,Pop_ReligionNoReligionUnknown,..,..,..,..,..,141
12,Sabah,27,Kalabakan,1227,LandAreaKm2,..,..,..,..,..,3885
12,Sabah,27,Kalabakan,1227,Pop_Density,..,..,..,..,..,12.405405405405405
12,Sabah,27,Kalabakan,1227,Pop_StrataUrban,..,..,..,..,..,0
12,Sabah,27,Kalabakan,1227,Pop_StrataRural,..,..,..,..,..,48195
13,Sarawak,1,Kuching,1301,Pop_GenderTotal,212806,299330,369200,494109,598617,609205
13,Sarawak,1,Kuching,1301,Pop_GenderMale,107176,150336,184293,247537,303499,307666
13,Sarawak,1,Kuching,1301,Pop_GenderFemale,105630,148994,184907,246572,295118,301539
13,Sarawak,1,Kuching,1301,Pop_CitizenshipCitizen,212806,299330,366978,485782,588991,599228
13,Sarawak,1,Kuching,1301,Pop_CitizenshipNon-citizen,..,..,2222,8327,9626,9977
13,Sarawak,1,Kuching,1301,AnnualPopGrowthRate_Average,..,3.4116569115589899,2.0979185891407237,2.9141763799336498,1.9186585399233986,0.17532833858149888
13,Sarawak,1,Kuching,1301,Pop_EthnicMalay,69012,106669,125784,178658,213010,224265
13,Sarawak,1,Kuching,1301,Pop_EthnicOtherBumi,34464,53753,80401,115027,151215,152216
13,Sarawak,1,Kuching,1301,Pop_EthnicChinese,104193,132239,154113,188823,219587,218716
13,Sarawak,1,Kuching,1301,Pop_EthnicIndian,0,2291,2465,2475,3086,2562
13,Sarawak,1,Kuching,1301,Pop_EthnicOther,5137,4378,4215,799,2093,1469
13,Sarawak,1,Kuching,1301,Pop_AgeGroup0014,..,119443,127235,155427,159510,133423
13,Sarawak,1,Kuching,1301,Pop_AgeGroup1564,..,169669,228652,319450,406041,426714
13,Sarawak,1,Kuching,1301,Pop_AgeGroup65++,..,10218,13313,19232,33066,49068
13,Sarawak,1,Kuching,1301,Pop_MaritalNeverMarried,..,..,130735,124562,139381,187367
13,Sarawak,1,Kuching,1301,Pop_MaritalMarried,..,..,137733,201253,282220,256341
13,Sarawak,1,Kuching,1301,Pop_MaritalWiddowed,..,..,10497,10549,14018,19738
13,Sarawak,1,Kuching,1301,Pop_MaritalDivorcedSeparated,..,..,1882,2318,3488,10819
13,Sarawak,1,Kuching,1301,Pop_ReligionIslam,..,..,136170,195396,228007,247593
13,Sarawak,1,Kuching,1301,Pop_ReligionChristian,..,..,98385,149116,150610,199223
13,Sarawak,1,Kuching,1301,Pop_ReligionBuddha,..,..,77871,105843,174184,149807
13,Sarawak,1,Kuching,1301,Pop_ReligionHindu,..,..,1515,1777,1792,1644
13,Sarawak,1,Kuching,1301,Pop_ReligionOthers,..,..,39949,27963,36574,2426
13,Sarawak,1,Kuching,1301,Pop_ReligionNoReligionUnknown,..,..,14024,14014,7450,8512
13,Sarawak,1,Kuching,1301,LandAreaKm2,..,..,..,..,..,1498
13,Sarawak,1,Kuching,1301,Pop_Density,..,..,..,..,..,406.6789052069426
13,Sarawak,1,Kuching,1301,Pop_StrataUrban,..,72555,277905,422240,522482,558113
13,Sarawak,1,Kuching,1301,Pop_StrataRural,..,226775,91295,71869,76135,51092
13,Sarawak,2,Bau,1302,Pop_GenderTotal,29570,31449,35958,41824,52760,52643
13,Sarawak,2,Bau,1302,Pop_GenderMale,15005,15685,18047,21499,27132,27339
13,Sarawak,2,Bau,1302,Pop_GenderFemale,14565,15764,17911,20325,25628,25304
13,Sarawak,2,Bau,1302,Pop_CitizenshipCitizen,29570,31449,35826,41589,51599,51525
13,Sarawak,2,Bau,1302,Pop_CitizenshipNon-citizen,..,..,132,235,1161,1118
13,Sarawak,2,Bau,1302,AnnualPopGrowthRate_Average,..,0.61606852274159485,1.3398440456555798,1.5111874673770831,2.3228299040730245,-2.2200515745117055E-2
13,Sarawak,2,Bau,1302,Pop_EthnicMalay,2055,2531,3269,3537,4095,4636
13,Sarawak,2,Bau,1302,Pop_EthnicOtherBumi,18587,20886,23865,29191,38117,38030
13,Sarawak,2,Bau,1302,Pop_EthnicChinese,8769,7982,8605,8778,9172,8654
13,Sarawak,2,Bau,1302,Pop_EthnicIndian,0,20,38,63,128,93
13,Sarawak,2,Bau,1302,Pop_EthnicOther,159,30,49,20,87,112
13,Sarawak,2,Bau,1302,Pop_AgeGroup0014,..,14759,14517,15163,16697,10647
13,Sarawak,2,Bau,1302,Pop_AgeGroup1564,..,15513,19698,24201,32288,37133
13,Sarawak,2,Bau,1302,Pop_AgeGroup65++,..,1177,1743,2460,3775,4863
13,Sarawak,2,Bau,1302,Pop_MaritalNeverMarried,..,..,11767,8564,11795,16948
13,Sarawak,2,Bau,1302,Pop_MaritalMarried,..,..,13081,16490,22022,21947
13,Sarawak,2,Bau,1302,Pop_MaritalWiddowed,..,..,1330,1333,1897,2283
13,Sarawak,2,Bau,1302,Pop_MaritalDivorcedSeparated,..,..,232,274,349,744
13,Sarawak,2,Bau,1302,Pop_ReligionIslam,..,..,3491,3961,5107,6234
13,Sarawak,2,Bau,1302,Pop_ReligionChristian,..,..,18926,26310,32824,38422
13,Sarawak,2,Bau,1302,Pop_ReligionBuddha,..,..,5088,5622,8013,7219
13,Sarawak,2,Bau,1302,Pop_ReligionHindu,..,..,22,12,23,14
13,Sarawak,2,Bau,1302,Pop_ReligionOthers,..,..,7412,5423,6393,353
13,Sarawak,2,Bau,1302,Pop_ReligionNoReligionUnknown,..,..,1019,496,400,401
13,Sarawak,2,Bau,1302,LandAreaKm2,..,..,..,..,..,884.4
13,Sarawak,2,Bau,1302,Pop_Density,..,..,..,..,..,59.523971053821803
13,Sarawak,2,Bau,1302,Pop_StrataUrban,..,0,0,0,0,0
13,Sarawak,2,Bau,1302,Pop_StrataRural,..,31449,35958,41824,52760,52643
13,Sarawak,3,Lundu,1303,Pop_GenderTotal,17856,21576,24493,27345,32568,33479
13,Sarawak,3,Lundu,1303,Pop_GenderMale,9204,11083,12670,13950,16910,17956
13,Sarawak,3,Lundu,1303,Pop_GenderFemale,8652,10493,11823,13395,15658,15523
13,Sarawak,3,Lundu,1303,Pop_CitizenshipCitizen,17856,21576,23979,26829,31212,30815
13,Sarawak,3,Lundu,1303,Pop_CitizenshipNon-citizen,..,..,514,516,1356,2664
13,Sarawak,3,Lundu,1303,AnnualPopGrowthRate_Average,..,1.8924199963852835,1.2680577660343546,1.1014633435787169,1.7479651440194162,0.27588165396266429
13,Sarawak,3,Lundu,1303,Pop_EthnicMalay,5601,6580,7790,9210,11203,10631
13,Sarawak,3,Lundu,1303,Pop_EthnicOtherBumi,8917,11423,12652,14198,16323,16871
13,Sarawak,3,Lundu,1303,Pop_EthnicChinese,3314,3513,3451,3375,3554,3166
13,Sarawak,3,Lundu,1303,Pop_EthnicIndian,0,8,25,20,36,25
13,Sarawak,3,Lundu,1303,Pop_EthnicOther,24,52,61,26,96,122
13,Sarawak,3,Lundu,1303,Pop_AgeGroup0014,..,9831,9887,10708,10677,7887
13,Sarawak,3,Lundu,1303,Pop_AgeGroup1564,..,11073,13611,15258,20008,22800
13,Sarawak,3,Lundu,1303,Pop_AgeGroup65++,..,672,995,1379,1883,2792
13,Sarawak,3,Lundu,1303,Pop_MaritalNeverMarried,..,..,7644,4824,6539,8756
13,Sarawak,3,Lundu,1303,Pop_MaritalMarried,..,..,9105,10800,13915,14924
13,Sarawak,3,Lundu,1303,Pop_MaritalWiddowed,..,..,816,810,1093,1359
13,Sarawak,3,Lundu,1303,Pop_MaritalDivorcedSeparated,..,..,174,203,344,553
13,Sarawak,3,Lundu,1303,Pop_ReligionIslam,..,..,8456,9849,12648,13423
13,Sarawak,3,Lundu,1303,Pop_ReligionChristian,..,..,8317,11617,13185,16651
13,Sarawak,3,Lundu,1303,Pop_ReligionBuddha,..,..,2199,2446,3112,2607
13,Sarawak,3,Lundu,1303,Pop_ReligionHindu,..,..,21,12,12,18
13,Sarawak,3,Lundu,1303,Pop_ReligionOthers,..,..,4514,2850,2476,537
13,Sarawak,3,Lundu,1303,Pop_ReligionNoReligionUnknown,..,..,927,571,1135,243
13,Sarawak,3,Lundu,1303,LandAreaKm2,..,..,..,..,..,1812.34
13,Sarawak,3,Lundu,1303,Pop_Density,..,..,..,..,..,18.472803116413036
13,Sarawak,3,Lundu,1303,Pop_StrataUrban,..,0,0,0,0,0
13,Sarawak,3,Lundu,1303,Pop_StrataRural,..,21576,24493,27345,32568,33479
13,Sarawak,4,Samarahan,1304,Pop_GenderTotal,..,..,46583,46966,85495,128284
13,Sarawak,4,Samarahan,1304,Pop_GenderMale,..,..,23672,23583,42271,62212
13,Sarawak,4,Samarahan,1304,Pop_GenderFemale,..,..,22911,23383,43224,66072
13,Sarawak,4,Samarahan,1304,Pop_CitizenshipCitizen,..,0,46550,46763,84765,126866
13,Sarawak,4,Samarahan,1304,Pop_CitizenshipNon-citizen,..,..,33,203,730,1418
13,Sarawak,4,Samarahan,1304,AnnualPopGrowthRate_Average,..,..,..,8.1882679651889445E-2,5.9903395902893291,4.0578866142809069
13,Sarawak,4,Samarahan,1304,Pop_EthnicMalay,..,..,30934,26845,40737,57341
13,Sarawak,4,Samarahan,1304,Pop_EthnicOtherBumi,..,..,7761,11423,26893,45534
13,Sarawak,4,Samarahan,1304,Pop_EthnicChinese,..,..,7446,8281,16446,23010
13,Sarawak,4,Samarahan,1304,Pop_EthnicIndian,..,..,290,175,419,697
13,Sarawak,4,Samarahan,1304,Pop_EthnicOther,..,..,119,39,270,284
13,Sarawak,4,Samarahan,1304,Pop_AgeGroup0014,..,..,20473,16963,27800,28094
13,Sarawak,4,Samarahan,1304,Pop_AgeGroup1564,..,..,24467,28594,54841,94798
13,Sarawak,4,Samarahan,1304,Pop_AgeGroup65++,..,..,1643,1409,2854,5392
13,Sarawak,4,Samarahan,1304,Pop_MaritalNeverMarried,..,..,13141,11679,20422,46345
13,Sarawak,4,Samarahan,1304,Pop_MaritalMarried,..,..,17112,17160,35347,49374
13,Sarawak,4,Samarahan,1304,Pop_MaritalWiddowed,..,..,1334,986,1579,2952
13,Sarawak,4,Samarahan,1304,Pop_MaritalDivorcedSeparated,..,..,189,178,347,1519
13,Sarawak,4,Samarahan,1304,Pop_ReligionIslam,..,..,31422,28065,43646,63679
13,Sarawak,4,Samarahan,1304,Pop_ReligionChristian,..,..,7269,11484,23650,46621
13,Sarawak,4,Samarahan,1304,Pop_ReligionBuddha,..,..,3640,4710,13860,16611
13,Sarawak,4,Samarahan,1304,Pop_ReligionHindu,..,..,213,129,198,504
13,Sarawak,4,Samarahan,1304,Pop_ReligionOthers,..,..,3045,2282,3868,363
13,Sarawak,4,Samarahan,1304,Pop_ReligionNoReligionUnknown,..,..,984,296,273,506
13,Sarawak,4,Samarahan,1304,LandAreaKm2,..,..,..,..,..,407.08
13,Sarawak,4,Samarahan,1304,Pop_Density,..,..,..,..,..,315.13216075464283
13,Sarawak,4,Samarahan,1304,Pop_StrataUrban,..,..,0,23064,64619,106650
13,Sarawak,4,Samarahan,1304,Pop_StrataRural,..,..,46583,23902,20876,21634
13,Sarawak,5,Serian,1305,Pop_GenderTotal,53699,64542,71874,79632,89078,85345
13,Sarawak,5,Serian,1305,Pop_GenderMale,27700,32282,35866,40002,45137,43818
13,Sarawak,5,Serian,1305,Pop_GenderFemale,25999,32260,36008,39630,43941,41527
13,Sarawak,5,Serian,1305,Pop_CitizenshipCitizen,53699,64542,71580,79039,87356,83712
13,Sarawak,5,Serian,1305,Pop_CitizenshipNon-citizen,..,..,294,593,1722,1633
13,Sarawak,5,Serian,1305,AnnualPopGrowthRate_Average,..,1.8392179531042478,1.0759841129932559,1.0250143613894938,1.1209636829214165,-0.42810525192043686
13,Sarawak,5,Serian,1305,Pop_EthnicMalay,5068,5222,6926,9398,10799,9752
13,Sarawak,5,Serian,1305,Pop_EthnicOtherBumi,38558,47384,53510,59801,67943,59328
13,Sarawak,5,Serian,1305,Pop_EthnicChinese,9231,10833,10197,9731,8156,14412
13,Sarawak,5,Serian,1305,Pop_EthnicIndian,0,65,75,74,193,124
13,Sarawak,5,Serian,1305,Pop_EthnicOther,842,1038,872,35,265,96
13,Sarawak,5,Serian,1305,Pop_AgeGroup0014,..,28892,27884,28362,26334,18187
13,Sarawak,5,Serian,1305,Pop_AgeGroup1564,..,33595,40779,47015,56486,58512
13,Sarawak,5,Serian,1305,Pop_AgeGroup65++,..,2055,3211,4255,6258,8646
13,Sarawak,5,Serian,1305,Pop_MaritalNeverMarried,..,..,22457,14180,17797,21271
13,Sarawak,5,Serian,1305,Pop_MaritalMarried,..,..,27746,33750,41087,40434
13,Sarawak,5,Serian,1305,Pop_MaritalWiddowed,..,..,2613,2804,3328,4280
13,Sarawak,5,Serian,1305,Pop_MaritalDivorcedSeparated,..,..,681,536,532,1173
13,Sarawak,5,Serian,1305,Pop_ReligionIslam,..,..,8555,10547,13235,13619
13,Sarawak,5,Serian,1305,Pop_ReligionChristian,..,..,49430,58090,61770,58786
13,Sarawak,5,Serian,1305,Pop_ReligionBuddha,..,..,3346,7025,6630,12171
13,Sarawak,5,Serian,1305,Pop_ReligionHindu,..,..,60,30,28,60
13,Sarawak,5,Serian,1305,Pop_ReligionOthers,..,..,7273,3109,7144,641
13,Sarawak,5,Serian,1305,Pop_ReligionNoReligionUnknown,..,..,3192,831,271,68
13,Sarawak,5,Serian,1305,LandAreaKm2,..,..,..,..,..,1749
13,Sarawak,5,Serian,1305,Pop_Density,..,..,..,..,..,48.796455117209831
13,Sarawak,5,Serian,1305,Pop_StrataUrban,..,0,0,0,11059,20531
13,Sarawak,5,Serian,1305,Pop_StrataRural,..,64542,71874,79632,78019,64814
13,Sarawak,6,Simunjan,1306,Pop_GenderTotal,31188,34914,45971,37287,38324,36211
13,Sarawak,6,Simunjan,1306,Pop_GenderMale,15702,17444,23158,18852,19646,19077
13,Sarawak,6,Simunjan,1306,Pop_GenderFemale,15486,17470,22813,18435,18678,17134
13,Sarawak,6,Simunjan,1306,Pop_CitizenshipCitizen,31188,34914,45931,37243,37269,34012
13,Sarawak,6,Simunjan,1306,Pop_CitizenshipNon-citizen,..,..,40,44,1055,2199
13,Sarawak,6,Simunjan,1306,AnnualPopGrowthRate_Average,..,1.1285448945523442,2.7512286799632966,-2.0936602246743345,0.27431591357142832,-0.56713391711935623
13,Sarawak,6,Simunjan,1306,Pop_EthnicMalay,16577,18834,25381,19096,20491,19393
13,Sarawak,6,Simunjan,1306,Pop_EthnicOtherBumi,10780,12132,16734,16615,15441,13469
13,Sarawak,6,Simunjan,1306,Pop_EthnicChinese,3263,2912,2820,1406,1215,892
13,Sarawak,6,Simunjan,1306,Pop_EthnicIndian,0,2,14,6,25,4
13,Sarawak,6,Simunjan,1306,Pop_EthnicOther,568,1034,982,120,97,254
13,Sarawak,6,Simunjan,1306,Pop_AgeGroup0014,..,15396,18171,13902,11910,8123
13,Sarawak,6,Simunjan,1306,Pop_AgeGroup1564,..,18422,25830,21560,23607,24430
13,Sarawak,6,Simunjan,1306,Pop_AgeGroup65++,..,1096,1970,1825,2807,3658
13,Sarawak,6,Simunjan,1306,Pop_MaritalNeverMarried,..,..,13874,6713,7833,9746
13,Sarawak,6,Simunjan,1306,Pop_MaritalMarried,..,..,17778,15260,16744,16375
13,Sarawak,6,Simunjan,1306,Pop_MaritalWiddowed,..,..,1584,1237,1580,1398
13,Sarawak,6,Simunjan,1306,Pop_MaritalDivorcedSeparated,..,..,368,175,257,569
13,Sarawak,6,Simunjan,1306,Pop_ReligionIslam,..,..,26925,19995,22184,22283
13,Sarawak,6,Simunjan,1306,Pop_ReligionChristian,..,..,11580,13300,12854,13108
13,Sarawak,6,Simunjan,1306,Pop_ReligionBuddha,..,..,1073,1002,818,610
13,Sarawak,6,Simunjan,1306,Pop_ReligionHindu,..,..,12,5,6,12
13,Sarawak,6,Simunjan,1306,Pop_ReligionOthers,..,..,3572,1721,2125,126
13,Sarawak,6,Simunjan,1306,Pop_ReligionNoReligionUnknown,..,..,2767,1264,337,72
13,Sarawak,6,Simunjan,1306,LandAreaKm2,..,..,..,..,..,2217.67
13,Sarawak,6,Simunjan,1306,Pop_Density,..,..,..,..,..,16.328398724787728
13,Sarawak,6,Simunjan,1306,Pop_StrataUrban,..,0,0,0,0,0
13,Sarawak,6,Simunjan,1306,Pop_StrataRural,..,34914,45971,37287,38324,36211
13,Sarawak,7,Sri Aman,1307,Pop_GenderTotal,54197,65589,58639,62775,64500,61238
13,Sarawak,7,Sri Aman,1307,Pop_GenderMale,27350,33035,28763,31244,32661,31710
13,Sarawak,7,Sri Aman,1307,Pop_GenderFemale,26847,32554,29876,31531,31839,29528
13,Sarawak,7,Sri Aman,1307,Pop_CitizenshipCitizen,54197,65589,58433,62496,63878,59876
13,Sarawak,7,Sri Aman,1307,Pop_CitizenshipNon-citizen,..,..,206,279,622,1362
13,Sarawak,7,Sri Aman,1307,AnnualPopGrowthRate_Average,..,1.9078244260266382,-1.1200799473587457,0.6815690081666288,0.27108318758078098,-0.5189731193874777
13,Sarawak,7,Sri Aman,1307,Pop_EthnicMalay,10091,14679,14870,17522,16418,14055
13,Sarawak,7,Sri Aman,1307,Pop_EthnicOtherBumi,36309,41457,34770,37066,38656,38438
13,Sarawak,7,Sri Aman,1307,Pop_EthnicChinese,7686,9267,8703,7880,8614,7251
13,Sarawak,7,Sri Aman,1307,Pop_EthnicIndian,0,95,51,14,70,26
13,Sarawak,7,Sri Aman,1307,Pop_EthnicOther,111,91,39,14,120,106
13,Sarawak,7,Sri Aman,1307,Pop_AgeGroup0014,..,26279,20100,21156,19413,12774
13,Sarawak,7,Sri Aman,1307,Pop_AgeGroup1564,..,36849,35378,37685,39933,41153
13,Sarawak,7,Sri Aman,1307,Pop_AgeGroup65++,..,2461,3161,3934,5154,7311
13,Sarawak,7,Sri Aman,1307,Pop_MaritalNeverMarried,..,..,16223,10731,12180,18989
13,Sarawak,7,Sri Aman,1307,Pop_MaritalMarried,..,..,24833,27780,29921,25444
13,Sarawak,7,Sri Aman,1307,Pop_MaritalWiddowed,..,..,2589,2516,2607,2987
13,Sarawak,7,Sri Aman,1307,Pop_MaritalDivorcedSeparated,..,..,680,592,379,1044
13,Sarawak,7,Sri Aman,1307,Pop_ReligionIslam,..,..,15369,18530,17207,16407
13,Sarawak,7,Sri Aman,1307,Pop_ReligionChristian,..,..,27032,34240,30060,38675
13,Sarawak,7,Sri Aman,1307,Pop_ReligionBuddha,..,..,2907,5167,7124,5381
13,Sarawak,7,Sri Aman,1307,Pop_ReligionHindu,..,..,28,19,56,26
13,Sarawak,7,Sri Aman,1307,Pop_ReligionOthers,..,..,9062,3077,9896,112
13,Sarawak,7,Sri Aman,1307,Pop_ReligionNoReligionUnknown,..,..,4034,1742,157,637
13,Sarawak,7,Sri Aman,1307,LandAreaKm2,..,..,..,..,..,2323.6999999999998
13,Sarawak,7,Sri Aman,1307,Pop_Density,..,..,..,..,..,26.353660111029825
13,Sarawak,7,Sri Aman,1307,Pop_StrataUrban,..,0,18503,21243,29534,27692
13,Sarawak,7,Sri Aman,1307,Pop_StrataRural,..,65589,40136,41532,34966,33546
13,Sarawak,8,Lubok Antu,1308,Pop_GenderTotal,17468,19735,22234,23255,27363,24573
13,Sarawak,8,Lubok Antu,1308,Pop_GenderMale,8481,9731,10826,11584,13519,12490
13,Sarawak,8,Lubok Antu,1308,Pop_GenderFemale,8987,10004,11408,11671,13844,12083
13,Sarawak,8,Lubok Antu,1308,Pop_CitizenshipCitizen,17468,19735,22097,23112,27052,23866
13,Sarawak,8,Lubok Antu,1308,Pop_CitizenshipNon-citizen,..,..,137,143,311,707
13,Sarawak,8,Lubok Antu,1308,AnnualPopGrowthRate_Average,..,1.2202307349149581,1.1922893969661275,0.44897513864637068,1.6267157319007071,-1.0754345666455638
13,Sarawak,8,Lubok Antu,1308,Pop_EthnicMalay,482,766,646,686,806,845
13,Sarawak,8,Lubok Antu,1308,Pop_EthnicOtherBumi,15009,16652,19106,20264,24496,21583
13,Sarawak,8,Lubok Antu,1308,Pop_EthnicChinese,1968,2254,2326,2157,1637,1393
